item,count,stddev,mean
2123,70,0.08755541936847774,3.3676479271480013
550,70,0.0941284433532531,3.348116663524083
3258,70,0.09340178661862039,3.341169956752232
551,70,0.09100555825037976,3.3908871446337017
2124,70,0.080553358182352,3.389422307695661
959,70,0.090214105830243,3.359175705909729
2142,70,0.08155851661206365,3.3481942551476616
1409,70,0.07878886147519025,3.35720728124891
2141,70,0.0864057682219634,3.376231530734471
3274,70,0.07841035913551563,3.3444844007492067
2144,70,0.08627066670129947,3.348717437471662
2143,70,0.09173525035798505,3.353902121952602
1405,70,0.09524064266905485,3.3974384886877877
955,70,0.08962377879566755,3.384418375151498
3273,70,0.08770751791209529,3.3797931432724
954,70,0.09647714796092328,3.3693839277539936
2140,70,0.10038026730723928,3.308675650187901
957,70,0.08338759074124537,3.3880245106560842
1407,70,0.0796460252727255,3.3468447140284945
3270,70,0.09787055986750465,3.37328406061445
1408,70,0.08915127242361783,3.3245143038885936
956,70,0.07258227939631494,3.3628196818487983
3271,70,0.08578743809939418,3.4021039656230383
951,70,0.08319230561725632,3.330119139807565
1401,70,0.09507345318764182,3.385046080180577
950,70,0.08612846566165923,3.46600980418069
953,70,0.08927862257271119,3.384637461389814
952,70,0.10203095225094906,3.3940587622778757
569,70,0.09537610337301751,3.3769943577902657
565,70,0.09307155665836596,3.376408505439758
2138,70,0.08815976284317864,3.3853504725864956
2139,70,0.0905077487734378,3.3754753828048707
566,70,0.10008675119155867,3.3685605457850865
2134,70,0.08858501672309477,3.352997374534607
561,70,0.09300002731302688,3.3782432453972953
562,70,0.08987385529371279,3.349995824268886
2135,70,0.08742854287467651,3.384523548398699
3269,70,0.08393517525832897,3.3857532228742326
2136,70,0.08390140639211902,3.3262617111206056
3268,70,0.09037272319444684,3.4074293749673026
3267,70,0.107855486926704,3.3297186987740655
2137,70,0.07916158386867043,3.3348588841302056
2146,70,0.0925562646500062,3.361083197593689
2145,70,0.09313727062752207,3.378353067806789
2148,70,0.08068629749449592,3.4018958806991577
2147,70,0.09382508838289078,3.3452002934047154
2149,70,0.08790638814141939,3.33220135143825
3683,70,0.0954671435024525,3.391316672733852
3684,70,0.0711101645747781,3.4104655878884453
3681,70,0.08297875095325923,3.3649119547435213
3682,70,0.09213148677150275,3.375775875364031
3677,70,0.10417845931482726,3.355694682257516
3676,70,0.08010579123554146,3.363700532913208
3675,70,0.08470529004164078,3.3521550008228846
3678,70,0.07893682452744595,3.3742949417659216
2150,70,0.08805803120816726,3.379091572761536
3200,70,0.0854063750915689,3.468448281288147
2152,70,0.09504855203681783,3.3604708909988403
2153,70,0.085634765174376,3.355574897357396
2154,70,0.08508605392555661,3.342137966837202
2155,70,0.10854993137836075,3.3676272290093556
2159,70,0.08632344997717686,3.360844683647156
3201,70,0.08853265497942625,3.354514615876334
1894,70,0.10042842223316627,3.3451013020106726
1895,70,0.08625188189637355,3.3882577078683034
3203,70,0.0984943427724749,3.3905189752578737
1892,70,0.08114971306543661,3.370803039414542
3204,70,0.08658347874404566,3.37287791797093
3206,70,0.09660479777916235,3.365798967225211
1897,70,0.09322829674761425,3.3975924525942123
3208,70,0.07113527147869696,3.394707213129316
3690,70,0.09745473368285658,3.3505551610674176
3693,70,0.0896568683881282,3.3841139214379448
3694,70,0.09120407368196622,3.3660927772521974
3686,70,0.09060492540935697,3.382175728252956
3685,70,0.09847308332797038,3.383902032034738
3688,70,0.07784699928465588,3.3681641408375333
3689,70,0.08018925021776997,3.3507256099155973
2161,70,0.08306211273226458,3.3690751654761177
2162,70,0.08074796303436033,3.34840361390795
2160,70,0.08207668766694967,3.372250488826207
2165,70,0.09438093482929012,3.3919312272753035
2166,70,0.07912510804081826,3.3801515374864852
2163,70,0.09424309503038147,3.369566570009504
3210,70,0.08719526005132595,3.3573754038129535
3219,70,0.097860548218337,3.3448649747031074
3217,70,0.08826100689354345,3.3419136694499425
2168,70,0.08843965082816822,3.3565782070159913
2167,70,0.09070666042324368,3.341657434191023
3213,70,0.088280122010008,3.377489355632237
3699,70,0.07820728758420303,3.387210157939366
3698,70,0.09056495940573112,3.352370272363935
3697,70,0.08064611899310418,3.3638148988996233
3696,70,0.08368545542352769,3.3445752688816617
2174,70,0.10346592322655722,3.4454854658671787
2176,70,0.08486271241392945,3.3800223316465106
2177,70,0.09077913916902823,3.405718183517456
2171,70,0.09109161198315197,3.3659490585327148
2173,70,0.0926128105171638,3.325426653453282
3224,70,0.08970647435939819,3.3802975927080428
2178,70,0.09340735829554091,3.3586110285350252
996,70,0.08545545263768504,3.3336255380085538
994,70,0.08045045193839828,3.3988659109388077
991,70,0.0770649880382085,3.374432046072824
3230,70,0.08564647444185772,3.3681434869766234
2188,70,0.09746235820148794,3.346760753222874
2186,70,0.09145752332612586,3.4494333471570697
2183,70,0.08553534431434516,3.3975558621542796
2184,70,0.0874939804611324,3.3775643825531008
999,70,0.10880132855571045,3.3602237394877843
2915,70,0.0963178935621591,3.3371713161468506
2912,70,0.08386767334444845,3.3626089334487914
2913,70,0.0929226837040088,3.375778845378331
3640,70,0.08955711983169484,3.3697105850492206
2918,70,0.08339370314829458,3.4537851333618166
2919,70,0.0739287762816541,3.407161068916321
2916,70,0.08629535467250989,3.4383160761424474
2917,70,0.0835350724034906,3.384788714136396
2189,70,0.0899770652370914,3.37548394543784
1862,70,0.0938871247328133,3.3701462166649954
1861,70,0.08998514020913655,3.3714896270206998
2193,70,0.0849471386144089,3.3931786945887974
2507,70,0.09444274501104671,3.3634157759802683
2506,70,0.09057097973433885,3.3473758833748954
2195,70,0.10058556287977546,3.3653035981314523
3638,70,0.08725738112527508,3.3290291002818515
3639,70,0.08966919026116718,3.3315410682133266
2194,70,0.08389390808138755,3.355618551799229
2505,70,0.08758955899842652,3.3789167165756226
2500,70,0.08075877815676173,3.406097776549203
3633,70,0.08648185586999534,3.3921276909964426
3634,70,0.09159832393793499,3.358072931425912
2502,70,0.09252499865192741,3.3648643936429705
2501,70,0.07549561237689302,3.357020418984549
3635,70,0.08394210242646216,3.3716140951429097
2901,70,0.092058241011589,3.377084006581988
506,70,0.08841589105992079,3.388224039758955
503,70,0.08105194918993718,3.3825699056897847
509,70,0.09706252381358443,3.337055151803153
2906,70,0.08364868477167864,3.369662526675633
2907,70,0.08644536799212336,3.389281123025077
507,70,0.10550824432207294,3.374793805394854
508,70,0.08871900767092158,3.3747901473726545
2908,70,0.09636151933386625,3.316072906766619
501,70,0.09179212059556671,3.3322921548570905
500,70,0.08794045676895214,3.372177730287824
2517,70,0.08944311627767164,3.3940093108585905
3649,70,0.0721742498255373,3.3829119750431604
3643,70,0.08867705040756173,3.373157467160906
2511,70,0.0835075165299458,3.370953069414411
3646,70,0.08634878729725926,3.3520449910845076
3662,70,0.08307521583554277,3.3704534564699444
3661,70,0.092675066830401,3.3461249794278825
3660,70,0.08300850450868179,3.3780405010495866
2939,70,0.07267312391499282,3.379581996372768
2936,70,0.0841957135620718,3.363410803249904
2935,70,0.09675971436304187,3.390629744529724
2932,70,0.0817015366254636,3.3925860098430087
1885,70,0.07932416127923952,3.35105858870915
1888,70,0.10662729516448342,3.38060793195452
1887,70,0.07697377762065417,3.366295007296971
1882,70,0.09034278331614641,3.347135233879089
1884,70,0.09731584578620045,3.3362688405173166
1883,70,0.0867014165475238,3.3834026711327687
2529,70,0.07802759262944867,3.247855510030474
2528,70,0.07088873213987087,3.41049085685185
2527,70,0.10202748054540914,3.344052927834647
3658,70,0.07956146185615486,3.3582023314067295
2526,70,0.0812900084261082,3.3704928159713745
2524,70,0.09754950503418898,3.341031585420881
2523,70,0.10536040536658536,3.3595799309866767
3654,70,0.09850995176804575,3.256802228518895
3655,70,0.09144532413329311,3.32724506855011
2520,70,0.10092011823932595,3.355088918549674
3671,70,0.08520821825485418,3.3982319252831594
2929,70,0.08386222572055743,3.3597356149128506
3672,70,0.08547522618433927,3.3457969733646937
2540,70,0.08515187612383793,3.38330169405256
2926,70,0.06930632804392867,3.4253517082759313
1876,70,0.08787979927496177,3.3573857511792866
2920,70,0.08941244800673355,3.391277153151376
1875,70,0.0745998547855283,3.3431457757949827
2921,70,0.08068253006448275,3.3562222617013115
2922,70,0.08233127104214395,3.3820179053715296
1873,70,0.09831875100123152,3.3439435584204538
1880,70,0.08424084605401433,3.384299969673157
2539,70,0.08072291360653519,3.3238329580851964
2534,70,0.09742122189894331,3.374921386582511
3668,70,0.10132280627114972,3.3685921600886752
2537,70,0.0856616437670019,3.3720384802137104
3663,70,0.08324597755473477,3.37072012424469
2531,70,0.10289536701369316,3.356137582233974
2530,70,0.0769231719415161,3.363023338999067
3664,70,0.08812653176614701,3.351726998601641
2533,70,0.08477089198546783,3.463020655087062
2532,70,0.0905302038642276,3.365071150234767
3725,70,0.073258194722648,3.3681220054626464
2437,70,0.09321050766475983,3.3602836915424894
3724,70,0.08080886229122516,3.345551122937884
3723,70,0.07402345802563595,3.4058876276016234
2435,70,0.08149412586538812,3.332770098958697
2436,70,0.08601275703032434,3.3517268351146154
2433,70,0.09931574099560701,3.3416007280349733
2434,70,0.09943560619996138,3.3653517041887557
2431,70,0.08637887075154733,3.4098009177616664
2432,70,0.09841825212806164,3.3886872598103115
3729,70,0.08220834646647514,3.417919843537467
3728,70,0.07948989316361595,3.3752024207796367
2439,70,0.08502330597956982,3.356684286253793
3727,70,0.09893092853823586,3.379476424625942
3726,70,0.08168994011369977,3.3770719800676616
2424,70,0.0730023861164885,3.3933813197272165
3712,70,0.09214305202445153,3.3556903839111327
2426,70,0.07857841248877234,3.3977007593427384
2427,70,0.08754929192119039,3.4210379430225917
3713,70,0.09045108060526257,3.375026798248291
2420,70,0.08936324975480998,3.3566514832632883
2421,70,0.09387445559650222,3.316408279963902
2422,70,0.10088988763611245,3.368298043523516
2423,70,0.09064561663506003,3.375207107407706
2428,70,0.08938774954276849,3.402185906682696
2429,70,0.0686663744103113,3.395402264595032
3717,70,0.07862485038039453,3.3371584892272947
2430,70,0.08460770413894571,3.37736120564597
3743,70,0.07761936967618471,3.347499292237418
2455,70,0.08002870518526457,3.3814619507108414
2456,70,0.09168443437547338,3.3441083567483085
3742,70,0.08473000147880404,3.3656497206006732
3741,70,0.09562739377088786,3.343591914858137
2453,70,0.08394316314675683,3.397827676364354
3740,70,0.08793650119015926,3.339355271203177
2454,70,0.08446159160221542,3.3901891027178084
3747,70,0.07680832494546178,3.3792680876595633
2459,70,0.07878369160785136,3.3985451596123832
2457,70,0.09069324993748648,3.3648882491247996
3745,70,0.07524425987209266,3.368890377453395
3744,70,0.08067795906520976,3.3222395045416695
2463,70,0.0934285223500616,3.372312140464783
2462,70,0.09202542358265937,3.365918527330671
2461,70,0.07867366568236696,3.3700974805014474
2460,70,0.08568281814286449,3.3479245969227382
3730,70,0.09929916273631502,3.3771808794566565
2442,70,0.0813553367192363,3.362363089833941
2443,70,0.08912739234873246,3.3603781291416714
3733,70,0.08546001431775178,3.3737083400998795
2447,70,0.08574843319898806,3.3778107949665617
3735,70,0.09092233011594855,3.4010421003614155
3738,70,0.08693952918889458,3.3745205198015484
2450,70,0.09378076031068933,3.331457693236215
2478,70,0.08623626090762536,3.410392587525504
2485,70,0.08810492215338313,3.355954384803772
2469,70,0.07989169369457579,3.395627205712455
2468,70,0.08683975568809586,3.324895875794547
2467,70,0.08962295891688986,3.347708014079503
2471,70,0.09425767422160376,3.3830032689230785
2472,70,0.0896229653318424,3.368206971032279
2473,70,0.08305290128187229,3.3750396490097048
2474,70,0.08681783457372376,3.4376292739595686
2470,70,0.08237979991501647,3.3643648760659355
3706,70,0.0960606985775706,3.3507064138139997
3707,70,0.0887526615607049,3.3556793928146362
3704,70,0.08057804455399604,3.287911295890808
3705,70,0.08714891816043524,3.3806578193392074
3708,70,0.09778033236004846,3.3653330973216464
2498,70,0.08357568207763803,3.3672697067260744
2497,70,0.08740509397071736,3.493810033798218
3702,70,0.09313990708335697,3.4029204641069684
3703,70,0.09011931737891943,3.3590868132455007
3700,70,0.08993645414163899,3.3491155760628835
3701,70,0.08063314427121092,3.368576615197318
2490,70,0.08191781656277265,3.3901002134595597
2491,70,0.08649413253663842,3.375033961023603
2492,70,0.09045367454145735,3.3618423870631626
2496,70,0.08252852311806964,3.4029433046068465
1395,70,0.09090414041329774,3.3974425043378558
1396,70,0.08479305965037098,3.365888489995684
1393,70,0.08442270249244176,3.3791275467191424
1394,70,0.08085323784158363,3.3185338973999023
1391,70,0.09156599368543107,3.411110622542245
1392,70,0.08857605601193402,3.3567281995500835
1390,70,0.0827132923507933,3.3324545860290526
1388,70,0.08631055262306968,3.4083139930452617
1387,70,0.08110638621053753,3.2807495559964863
1385,70,0.082591366740362,3.3590318134852817
1380,70,0.07918567904354276,3.3617562566484724
1381,70,0.08843159436896492,3.363187370981489
1379,70,0.08511313221386765,3.349133379118783
1376,70,0.07388098293947645,3.4154778139931814
1375,70,0.08238406690172524,3.3782079117638726
1378,70,0.08075119085022972,3.432736577306475
1377,70,0.09387950303598849,3.4049114533833094
595,70,0.09538146084861697,3.332606932095119
594,70,0.07532166578059174,3.3305377108710155
597,70,0.08679315017145807,3.321842449051993
596,70,0.07993391767954441,3.3152265208108083
599,70,0.08848130545518797,3.3749661207199098
1398,70,0.10186471917230897,3.351060162271772
590,70,0.09013056738378956,3.3503659180232455
592,70,0.08784133638673779,3.3503903763634817
593,70,0.09571652418079851,3.3361439193998064
1352,70,0.08538207222111382,3.361558869906834
1350,70,0.08580046877757318,3.368568011692592
1348,70,0.09298679611598346,3.4012512138911655
1347,70,0.09657084986717238,3.3373548098972865
1344,70,0.08247990771816259,3.352404499053955
1345,70,0.09586934655152429,3.3532592603138514
1342,70,0.09002276343478137,3.384850014959063
1343,70,0.0879824270020924,3.3526229517800465
1340,70,0.09328369954001844,3.3149263654436383
1339,70,0.08781261701765668,3.360386650902884
1337,70,0.08035531275760084,3.3548121452331543
1331,70,0.07190999074588007,3.4041110447474887
1333,70,0.09516253686835485,3.411468083517892
1334,70,0.07600307541772246,3.367208685193743
1370,70,0.0885018869149085,3.353088028090341
1374,70,0.10658804807329934,3.356385210582188
1373,70,0.08444529904078095,3.3609961884362356
1372,70,0.09470744031099447,3.4050984723227367
1371,70,0.10202944692853927,3.30481390612466
1366,70,0.09279642106413598,3.375101501601083
1367,70,0.0815842655142381,3.381513295854841
1365,70,0.09260868618615757,3.367317533493042
1363,70,0.07303256939102142,3.367256273542132
1353,70,0.0965068681774112,3.339441272190639
1356,70,0.08766965283634655,3.432530767577035
1357,70,0.08858315835884313,3.3955388682229177
1358,70,0.07456509623393734,3.4096561227525983
1359,70,0.08432355060873271,3.3965965134756906
806,70,0.09679872610409461,3.386560116495405
804,70,0.08429858602479867,3.3696925674165996
805,70,0.07959434054282319,3.432992206301008
802,70,0.08090570637032599,3.334342885017395
803,70,0.08101978729099575,3.38881710256849
800,70,0.09495358253672652,3.3695630720683507
159,70,0.08484116368260446,3.369971193586077
158,70,0.09527368929602875,3.3805300508226668
1313,70,0.09918613036723263,3.361621516091483
157,70,0.09424673643881777,3.3717902524130685
1311,70,0.08692725045525505,3.346916001183646
1310,70,0.088020535683687,3.3759224380765644
155,70,0.08304216527152534,3.3725718089512418
154,70,0.07844142732828037,3.325077302115304
153,70,0.08613943033061795,3.3828401667731147
150,70,0.08177798487253359,3.378003168106079
1729,70,0.06967386919031707,3.3986283336366925
151,70,0.07948749494402549,3.340646478107997
2858,70,0.10043447300012748,3.376922723225185
1726,70,0.08024415452594534,3.3757480791636874
2857,70,0.08447648850022704,3.394249759401594
1727,70,0.09538756191193601,3.3648485115596225
2208,70,0.08717296160129406,3.3700379644121443
1722,70,0.08082231830153139,3.292058161326817
2206,70,0.09030247711126892,3.381381130218506
2205,70,0.07850402583384573,3.351675033569336
2856,70,0.07804252547721381,3.3718034301485336
1721,70,0.09059435084471906,3.363590271132333
2202,70,0.08089864030396203,3.3859023775373185
2852,70,0.07909721962350667,3.390844440460205
2851,70,0.07787491515972572,3.36180944783347
1327,70,0.10406808589661505,3.399860692024231
1321,70,0.08725010002893187,3.3752196959086826
166,70,0.0980475010540862,3.370929547718593
165,70,0.08399712416740279,3.3584811721529277
1320,70,0.07470465260867988,3.338849077905927
168,70,0.0770804882426759,3.3391884565353394
1717,70,0.0941644022201542,3.3414784840175082
161,70,0.07624802625225352,3.330772907393319
162,70,0.09006617755236622,3.3861469200679233
163,70,0.08149123978211484,3.346418193408421
1719,70,0.08611289673258615,3.367255769457136
164,70,0.0798343204809855,3.3503256252833773
1713,70,0.09933604850190074,3.36173460824149
405,70,0.10250136648695533,3.3950047152382985
2849,70,0.07908280813400717,3.357641271182469
1715,70,0.08906008542506638,3.441222436087472
160,70,0.09639865766808714,3.3226955345698763
2846,70,0.08895092789276425,3.3837862082890102
1711,70,0.08329356661386945,3.3376186541148596
2841,70,0.08204657722626317,3.4181662014552523
2212,70,0.07972034205750111,3.3499632562909807
2840,70,0.09749656145830002,3.37970552444458
824,70,0.08421478355570637,3.3947001150676184
829,70,0.07925823738735917,3.417018485069275
178,70,0.09194576727051261,3.3420877388545445
177,70,0.08994454314697985,3.364135650226048
176,70,0.066656008655925,3.371998739242554
2836,70,0.07592295830723685,3.402128897394453
170,70,0.08806519657385167,3.3696976048605785
1704,70,0.08629638770880269,3.313345902306693
418,70,0.09531313311053409,3.3706486122948784
1702,70,0.0961080048976986,3.4243619782584056
416,70,0.07999668705463035,3.3509149721690585
415,70,0.07977528637321321,3.43524398463113
1703,70,0.09203602360682295,3.428860398701259
175,70,0.07460499630227119,3.3798813104629515
172,70,0.08694598445176759,3.347064689227513
1707,70,0.08982473115125539,3.322110176086426
173,70,0.08442599063576502,3.3534674746649604
419,70,0.08759700385528096,3.3615643399102346
410,70,0.0866910127564118,3.3762729133878437
3399,70,0.08152180434346135,3.378277005468096
1701,70,0.07457740186424759,3.3985477924346923
413,70,0.08068422471874317,3.3645634583064488
412,70,0.09345725440470108,3.3832375219890047
1307,70,0.08874495335413395,3.3894286870956423
1306,70,0.08543043899252002,3.392098937715803
813,70,0.07864868364851234,3.3589326790400915
818,70,0.09281443369501345,3.369464305468968
188,70,0.0917402909836937,3.3717385428292412
187,70,0.08873456330967003,3.3910592794418335
