item,count,stddev,mean
1270,70,0.9265268764954635,3.8152351464544023
1271,70,0.5234439145214635,3.938620465142386
1272,70,0,0
1274,70,0.7584295150974368,3.908321942601885
1275,70,1.1303856419624765,3.830827418395451
1276,70,1.1540946353288106,3.6841104200908115
1277,70,0.6921475238323678,3.9502148117337907
1278,70,0.643647424602952,3.7941453661237445
1279,70,0.7529177047123856,3.8043966923441204
1280,70,0,0
1281,70,0,0
1282,70,0.6677951607444861,3.8444652353014264
1283,70,0,0
1284,70,0,0
1285,70,1.1747661958532536,3.8153302822794233
1286,70,0,0
1287,70,1.0872495993637292,3.799895375115531
1288,70,0.792326914340872,3.6872591018676757
1290,70,0,0
1291,70,0.826173358926602,3.8304310747555324
1292,70,0.792707522252093,3.8215455310685296
1293,70,0,0
1294,70,0.5990914790940203,3.936494759150914
1295,70,0.8841054385244685,3.9153085470199587
1296,70,0.754521073692477,3.89633321421487
1297,70,0,0
1298,70,0,0
1299,70,0,0
1300,70,0,0
1301,70,0.7768593134079954,4.008792052950178
1302,70,0.6223821594807092,3.8495401620864866
1303,70,0,0
1304,70,1.1565088514172073,3.803001378263746
1305,70,0,0
1306,70,0,0
1307,70,0.7670665011498662,3.951204092161996
1310,70,0,0
1311,70,0,0
1313,70,0,0
1320,70,0.7816451075886948,3.76768627847944
1321,70,0.689483934081576,4.030887511798314
1327,70,0,0
1331,70,0,0
1333,70,0,0
1334,70,0,0
1337,70,0,0
1339,70,1.2384334745654135,3.761444100311824
1340,70,0,0
1342,70,0,0
1343,70,0.8244367568309492,3.563509256499154
1344,70,0,0
1345,70,0.8267182755870119,3.7857359971318925
1347,70,0,0
1348,70,0,0
1350,70,0.9613512770596917,3.686898170198713
1352,70,0,0
1353,70,0,0
1356,70,0.6305483903973049,3.7421566929136003
1357,70,0,0
1358,70,0.6833824821177605,3.8185371739523752
1359,70,0,0
1363,70,0,0
1365,70,0,0
1366,70,0,0
1367,70,0,0
1370,70,0.6196679957834443,3.6431451984814234
1371,70,0.5770809724873975,3.762686920166016
1372,70,0.8795870456492157,3.829280608040946
1373,70,0,0
1374,70,0.7687068039474979,3.6941007801464627
1375,70,0,0
1376,70,1.1261357903565463,3.6650906528745377
1377,70,0.8193415918326883,3.553557421479906
1378,70,1.233360691833718,3.6927518146378655
1379,70,0,0
1380,70,0.6748806187639623,3.789322941643851
1381,70,0,0
1385,70,0,0
1387,70,0.9412720359121153,3.6849405697413853
1388,70,0,0
1390,70,0,0
1391,70,0.6574530665460727,3.8144500051225934
1392,70,0,0
1393,70,0.6552609033085424,3.8974997997283936
1394,70,1.0233132861478367,3.626874726159232
1395,70,1.1439350344477661,3.63691029889243
1396,70,0.918608961048427,3.4473607046263557
1398,70,0,0
1401,70,0,0
1405,70,0,0
1407,70,1.1038950863606638,3.6458638889448984
1408,70,0.6388487669088706,3.7954925264631
1409,70,0.9441699394721144,3.8034862433161054
1411,70,0.5540170759640918,4.066946254457746
1414,70,0,0
1416,70,0,0
1417,70,0,0
1419,70,0,0
1421,70,0,0
1422,70,0,0
1425,70,0,0
1428,70,0,0
1429,70,0,0
1431,70,0,0
1432,70,0,0
1438,70,0,0
1441,70,0.7578252978104939,3.641171436650412
1442,70,0,0
1446,70,0,0
1449,70,0,0
1450,70,0,0
1453,70,0,0
1457,70,0,0
1459,70,0,0
1461,70,1.1321353599325397,3.669974480356489
1463,70,0,0
1464,70,0,0
1466,70,0.7107213807341142,3.7944660254887173
1468,70,0,0
1474,70,0,0
1476,70,0.5039102605284745,3.8250242267336163
1477,70,0,0
1479,70,1.2376389550598528,3.595182352406638
1480,70,0,0
1483,70,0,0
1485,70,0.8230532615639038,3.617836138180324
1487,70,0,0
1488,70,0,0
1498,70,0,0
1499,70,0,0
1500,70,0.7267128444872941,3.833516584123884
1509,70,0,0
1513,70,1.0637225874006349,3.8525014553751262
1517,70,0.7945617120590996,3.7213515775544304
1518,70,0,0
1522,70,0,0
1526,70,0,0
1527,70,0.6540503829065337,3.7799052681241716
1529,70,0,0
1535,70,0,0
1537,70,0,0
1541,70,0,0
1544,70,1.1927397219783769,3.361205862249647
1545,70,0,0
1546,70,0,0
1552,70,1.3506707110992633,3.5492003321647645
1554,70,0.6239833971907085,3.8201680898666384
1556,70,0,0
1562,70,0,0
1563,70,0,0
1566,70,0.9796748954863093,3.4525143929890225
1569,70,0.7016138644059745,3.7457282900810243
1571,70,0,0
1573,70,1.0654774440271508,3.5240004130772182
1580,70,0.6846782505517434,3.7086556162152973
1583,70,0,0
1584,70,0.9404468855046916,3.6793422801154
1586,70,0,0
1587,70,0,0
1588,70,0,0
1589,70,0,0
1590,70,0,0
1591,70,0,0
1593,70,0,0
1594,70,0,0
1597,70,0.5047902584786497,3.7614664622715543
1600,70,0,0
1601,70,0,0
1602,70,0,0
1603,70,1.2229145387142182,3.67174220255443
1606,70,0,0
1608,70,0.6266607832134444,3.7323918751307894
1609,70,0,0
1610,70,0.8304105353827678,3.724981788226536
1611,70,0,0
1614,70,0,0
1615,70,0,0
1616,70,0,0
1617,70,0.7926481648636122,3.7914124727249146
1619,70,0,0
1620,70,0,0
1621,70,0,0
1623,70,0,0
1624,70,0,0
1625,70,0.5289489220650209,3.8030297415597096
1627,70,0,0
1629,70,0,0
1632,70,0,0
1633,70,0,0
1635,70,1.1349451784538176,3.8226246186665125
1639,70,1.154286543721447,3.754787448474339
1640,70,0,0
1641,70,0,0
1643,70,0,0
1644,70,1.3937659820105788,3.59167434998921
1645,70,1.1202543588352973,3.182268832411085
1648,70,0,0
1649,70,0,0
1650,70,0,0
1653,70,0.7982602178670145,3.70239827973502
1654,70,0,0
1655,70,0,0
1657,70,0,0
1658,70,0,0
1660,70,0,0
1663,70,0.540547168899438,3.959803765160697
1665,70,0,0
1666,70,0,0
1669,70,0,0
1672,70,0,0
1673,70,0,0
1674,70,0.756648797440846,3.6589035255568367
1676,70,1.0544965684850798,3.6399217282022747
1677,70,0,0
1678,70,0.6674643561191522,4.02732196194785
1680,70,0.7041427121920028,3.879812673160008
1682,70,0.9095415086826262,3.7423516069139753
1683,70,0,0
1684,70,0,0
1686,70,0,0
1687,70,0.48602691535730635,3.8430332013538906
1688,70,0,0
1689,70,0.7742980028920964,3.775725940295628
1690,70,1.309856698651665,3.5877641115869796
1693,70,0,0
1694,70,0,0
1699,70,0,0
1701,70,0,0
1702,70,0.810844721662956,3.8347913878304616
1703,70,0,0
1704,70,0.7505375071184214,3.809351290975298
1707,70,0,0
1711,70,0.6261544615174517,3.9821666172572545
1713,70,0,0
1715,70,0,0
1717,70,0,0
1719,70,0,0
1721,70,1.1310128447183272,3.4303071209362574
1722,70,0.545537274804746,3.838859282221113
1726,70,0,0
1727,70,0,0
1729,70,0,0
1730,70,0,0
1731,70,0,0
1732,70,0.9720096669261565,3.6310790181159973
1733,70,0,0
1734,70,0,0
1735,70,0.5750949084994803,3.852957163538252
1739,70,0,0
1747,70,1.2024924899319178,3.6308274728911263
1748,70,0.8585945941188522,3.8357186504772733
1752,70,0,0
1753,70,0,0
1754,70,0.9280524061655057,3.5462632962635587
1756,70,0,0
1759,70,0,0
1760,70,0,0
1762,70,0,0
1769,70,0,0
1772,70,1.0398663492041618,3.9350004962512424
1777,70,0.6925036841919274,3.9238419328417096
1779,70,0.691340218383667,3.7230001432555064
1782,70,0,0
1783,70,0,0
1784,70,0.6669604400158156,3.835931406702314
1785,70,0,0
1788,70,0,0
1792,70,1.0892195169104155,3.5752272060939245
1794,70,0,0
1797,70,0,0
1799,70,0,0
1801,70,1.240871538524073,3.5696257540157865
1804,70,0,0
1805,70,0,0
1806,70,0,0
1810,70,0.5130370856570111,3.7978139128003803
1816,70,0,0
1821,70,0,0
1827,70,0,0
1831,70,1.1238949098958044,3.406944443498339
1833,70,0,0
1834,70,0,0
1835,70,0,0
1836,70,0,0
1840,70,0,0
1845,70,0,0
1848,70,0,0
1861,70,0,0
1862,70,0,0
1873,70,0,0
1875,70,0,0
1876,70,1.0123886475926474,3.4734810335295543
1880,70,0,0
1882,70,1.1121915726314122,3.5073972088950023
1883,70,0.7455654518437852,3.6945445912224906
1884,70,1.1548315028679748,3.8057386262076243
1885,70,0,0
1887,70,0,0
1888,70,0.6043055939899855,3.823863162313189
1892,70,0,0
1894,70,0,0
1895,70,0,0
1897,70,0,0
1904,70,0,0
1907,70,0,0
1909,70,1.2201245249952855,3.5631052017211915
1911,70,0.6389988027126946,3.779550017629351
1912,70,0,0
1913,70,0,0
1914,70,0,0
1916,70,0,0
1917,70,1.0774448727891466,3.6514007040432523
1918,70,1.3216886192228237,3.857194093295506
1919,70,0,0
1920,70,0,0
1921,70,0.6349747458187466,3.8391431518963404
1922,70,0,0
1923,70,0.7392775752963426,3.6714197771889823
1924,70,0,0
1926,70,0,0
1927,70,0,0
1931,70,0,0
1934,70,0,0
1935,70,0,0
1937,70,0,0
1938,70,0,0
1939,70,0,0
1944,70,0,0
1945,70,0,0
1946,70,0,0
1947,70,1.014777482722541,3.764769877706255
1948,70,0,0
1949,70,0,0
1950,70,0,0
1951,70,0,0
1952,70,0.5356031954580728,3.9572096518107824
1953,70,0,0
1954,70,0.58989878572936,3.773148577553885
1955,70,0,0
1956,70,0,0
1957,70,0,0
1958,70,1.0001466502000869,3.7705346873828343
1959,70,0,0
1960,70,0,0
1961,70,1.289169882217173,3.6547882011958532
1962,70,0,0
1963,70,0,0
1964,70,0,0
1965,70,0,0
1966,70,0,0
1967,70,0.6949012427354497,3.8504872390202114
1968,70,0.8091182775925393,3.8639692766325813
1969,70,0,0
1970,70,0,0
1971,70,0,0
1972,70,0,0
1973,70,0,0
1974,70,0,0
1975,70,0,0
1976,70,0,0
1977,70,0,0
1978,70,0,0
1979,70,0,0
1980,70,0,0
1981,70,0,0
1982,70,1.4070349585792932,3.275916804586138
1983,70,0,0
1984,70,0,0
1985,70,0,0
1986,70,0,0
1991,70,0,0
1994,70,0.5432371145754924,3.822896276201521
1997,70,0.7598849036791028,3.830085435935429
2000,70,1.0783317105215822,3.704382598400116
2001,70,1.0362819175441846,3.4756277288709367
