ME23027042000,-68.887535,44.528429
ME23027041000,-68.895707,44.657697
ME23019020500,-68.910657,45.041798
ME23019010000,-68.911496,44.80174
ME23019019000,-68.931252,44.921758
ME23003950700,-68.985077,46.912239
ME23019018000,-68.987122,44.876282
ME23019017000,-68.999274,44.986088
ME23019012000,-68.999686,44.717721
ME23021960900,-69.000361,45.362857
ME23021960800,-69.010208,45.235208
ME23027043000,-69.011646,44.425896
ME23027044000,-69.012323,44.313985
ME23019016000,-69.035277,45.060941
ME23019011000,-69.036862,44.802115
ME23027047000,-69.078287,44.550731
ME23013970200,-69.081842,44.218159
ME23013970500,-69.098125,44.180867
ME23013970800,-69.103067,44.049692
ME23013970600,-69.11361,44.098798
ME23019013500,-69.114485,44.833948
ME23013970700,-69.116733,44.117729
ME23019015500,-69.142158,45.016524
ME23019012500,-69.158905,44.730624
ME23013970900,-69.203463,43.968065
ME23013970400,-69.212312,44.112648
ME23021960700,-69.220182,45.186196
ME23027045000,-69.235809,44.409638
ME23019014000,-69.256366,44.94569
ME23019013000,-69.263973,44.85549
ME23013970300,-69.276631,44.247286
ME23019015000,-69.286718,45.028977
ME23013971000,-69.302628,43.991797
ME23015976100,-69.317996,43.766359
ME23021960600,-69.330577,45.166832
ME23021960300,-69.33674,45.870484
ME23027046000,-69.339266,44.558138
ME23025985800,-69.360712,44.81896
ME23015975200,-69.371773,44.10637
ME23025985700,-69.403715,44.972922
ME23025986000,-69.406165,44.774328
ME23011020500,-69.439719,44.532109
ME23021960400,-69.458631,45.302468
ME23015975600,-69.467084,43.947399
ME23015975300,-69.487478,44.072031
ME23025985900,-69.494681,44.885094
ME23021960500,-69.505316,45.140287
ME23015975100,-69.512007,44.215248
ME23011022000,-69.530492,44.600661
ME23011021000,-69.530646,44.659486
ME23011020000,-69.537546,44.429819
ME23015975700,-69.564596,43.897187
ME23015975400,-69.584923,44.038557
ME23011019000,-69.585464,44.312468
ME23011023002,-69.596142,44.52091
ME23015000000,-69.597307,43.736617
ME23015975800,-69.611971,43.871742
ME23011023001,-69.616756,44.546701
ME23025985600,-69.62161,44.958504
ME23025986100,-69.62591,44.834454
ME23011024101,-69.630969,44.564981
ME23025986800,-69.632723,44.622108
ME23011024102,-69.635235,44.547913
ME23015975900,-69.637284,43.852908
ME23011018000,-69.641794,44.420836
ME23011024200,-69.659656,44.545201
ME23015976000,-69.666619,43.823008
ME23025986700,-69.689525,44.753011
ME23015975500,-69.698882,43.996685
ME23025986600,-69.707874,44.781833
ME23011010600,-69.7204,44.229429
ME23011025000,-69.728741,44.544292
ME23011010100,-69.729202,44.330715
ME23011010500,-69.748026,44.30371
ME23023980400,-69.764335,43.880606
ME23011017000,-69.766743,44.464534
ME23011010900,-69.78393,44.230916
ME23011010300,-69.787624,44.315728
ME23011010200,-69.788348,44.353985
ME23011010400,-69.790349,44.310403
ME23011011000,-69.791998,44.205963
ME23023000000,-69.792414,43.679433
ME23011010700,-69.797884,44.286802
ME23025986900,-69.812621,44.726282
ME23023980600,-69.822119,43.903443
ME23023980500,-69.823798,43.923928
ME23025986500,-69.827824,44.819206
ME23023980100,-69.829474,44.117232
ME23025986200,-69.830848,44.990302
ME23011016000,-69.833488,44.493133
ME23023980700,-69.851469,43.840994
ME23011010802,-69.851892,44.2315
ME23011010801,-69.876151,44.313813
ME23025987000,-69.890534,44.669758
ME23005011100,-69.901865,43.907858
ME23023980200,-69.916211,44.046874
ME23025986400,-69.918665,44.832441
ME23011012000,-69.933638,44.174052
ME23011015500,-69.941939,44.519332
ME23023980302,-69.94816,43.925972
ME23011015000,-69.950807,44.378143
ME23005010000,-69.957406,43.785813
ME23011014000,-69.959979,44.31842
MA25001010500,-69.961108,41.782782
ME23005011202,-69.962672,43.910457
ME23025986300,-69.969326,44.948227
ME23023980301,-69.971181,43.954799
MA25001010600,-69.972649,41.698941
ME23005011201,-69.981438,43.886239
MA25001010300,-69.9845,41.840225
MA25001010400,-69.992479,41.773639
MA25001010700,-69.994365,41.676382
MA25019950500,-70.006776,41.274369
ME23011013000,-70.011916,44.239205
ME23005000000,-70.018443,43.628078
ME23005011300,-70.02858,43.908394
MA25001010200,-70.039902,41.95855
ME23007991100,-70.040649,44.596829
MA25001010900,-70.043603,41.746601
MA25001011100,-70.046043,41.706844
ME23001030200,-70.056882,44.009327
ME23011014500,-70.058083,44.377836
ME23025985300,-70.063387,45.603694
MA25001011200,-70.066054,41.674121
ME23001046500,-70.075689,44.119007
MA25019950400,-70.078584,41.252155
MA25001010800,-70.095638,41.751291
ME23005004500,-70.101726,43.843778
MA25019950100,-70.101923,41.283863
MA25001011000,-70.105675,41.680967
ME23001030100,-70.108295,44.028009
ME23001045000,-70.112543,44.283844
MA25019950200,-70.116973,41.263472
ME23001040000,-70.122917,43.972505
MA25001011600,-70.133481,41.661115
MA25019000000,-70.137463,41.229846
ME23001046000,-70.138984,44.191771
ME23007991200,-70.142478,44.672307
MA25001011400,-70.155767,41.73843
ME23001020800,-70.156649,44.096123
MA25001011500,-70.163958,41.701259
ME23001044000,-70.166782,44.446448
MA25001011700,-70.169793,41.663515
ME23005004402,-70.171351,43.788915
ME23001020600,-70.174723,44.068923
ME23005002400,-70.182567,43.674983
MA25001010100,-70.188366,42.052333
ME23001020700,-70.190075,44.108473
ME23005004401,-70.191496,43.813241
ME23007991000,-70.193085,44.764667
MA25001012000,-70.196705,41.668023
ME23001020500,-70.197085,44.087123
MA25001011300,-70.199199,41.73526
ME23001020900,-70.199706,44.126722
ME23001020300,-70.204874,44.10034
MA25019950300,-70.206249,41.273034
ME23001020400,-70.209964,44.091106
ME23001020200,-70.215177,44.105673
ME23005004200,-70.217455,43.781109
ME23001020100,-70.217585,44.095523
MA25001011800,-70.218719,41.703201
ME23007991400,-70.219336,44.516475
ME23001010500,-70.222483,44.085323
ME23005003701,-70.224182,43.621174
ME23005002501,-70.224401,43.722155
ME23001043000,-70.224524,44.408579
ME23001010100,-70.228497,44.093973
ME23007991300,-70.229068,44.602261
ME23005003702,-70.229261,43.582734
ME23001010300,-70.232485,44.101173
ME23005003500,-70.233568,43.645349
ME23001010200,-70.23428,44.137539
ME23005004600,-70.240322,43.857743
MA25001012100,-70.241958,41.656252
ME23001010400,-70.242659,44.083873
ME23001010600,-70.243874,44.036741
ME23001042000,-70.245638,44.266842
ME23005000200,-70.245657,43.665842
ME23005003200,-70.247734,43.636132
ME23005000100,-70.248789,43.668832
ME23005003400,-70.251316,43.626432
MA25001000000,-70.252664,41.603906
ME23005000500,-70.254556,43.664433
ME23005011500,-70.255447,43.941042
ME23005000300,-70.258692,43.654716
ME23005002300,-70.259892,43.682582
ME23001010800,-70.260141,44.102272
ME23005000600,-70.262134,43.659633
ME23005001100,-70.262663,43.650284
ME23005001200,-70.267774,43.647933
ME23001010700,-70.268799,44.064073
ME23005003100,-70.269129,43.632106
ME23005001000,-70.269549,43.655983
ME23005001300,-70.274036,43.649085
ME23005001500,-70.278443,43.662632
ME23005001800,-70.280215,43.67615
ME23005002200,-70.280451,43.693832
MA25001012400,-70.281433,41.65347
ME23005003300,-70.287358,43.624632
MA25001012300,-70.289023,41.675618
ME23005002101,-70.290305,43.712081
ME23005002502,-70.291841,43.740213
ME23005001700,-70.295128,43.667013
ME23005001900,-70.297043,43.674082
MA25001012500,-70.297796,41.640596
ME23005002002,-70.30091,43.657782
MA25001012600,-70.301767,41.65954
ME23005002102,-70.309291,43.693149
ME23005002001,-70.315851,43.674368
ME23005003000,-70.316414,43.630631
ME23005003800,-70.318341,43.55921
MA25001012200,-70.322143,41.701819
ME23005002600,-70.336454,43.702431
MA25001012800,-70.338417,41.674988
MA25001012700,-70.339845,41.647844
ME23005002800,-70.347823,43.679131
ME23005004700,-70.355391,43.882126
ME23005002700,-70.361765,43.691623
ME23001041500,-70.362689,44.132871
MA25001012900,-70.366756,41.663544
ME23017995700,-70.366811,44.492855
ME23005002900,-70.371736,43.668181
ME23031025400,-70.37294,43.439312
ME23005003900,-70.373074,43.599688
ME23017996300,-70.375345,44.245402
ME23005004802,-70.379352,43.811091
ME23031006100,-70.385363,43.513714
MA25001013000,-70.385475,41.631173
ME23031005400,-70.388199,43.475536
ME23001041000,-70.390772,44.049157
ME23017995800,-70.393562,44.401727
MA25001013100,-70.412888,41.681069
ME23005004803,-70.41968,43.753628
ME23005004001,-70.426903,43.653851
ME23031005200,-70.429234,43.514976
ME23031025300,-70.429332,43.455142
MA25001013400,-70.434035,41.738453
MA25001013200,-70.438792,41.631962
ME23005004801,-70.440639,43.843854
ME23005004002,-70.446686,43.677368
ME23031027000,-70.45187,43.380786
ME23031005300,-70.452638,43.502002
ME23031025202,-70.455323,43.48659
MA25001013500,-70.45848,41.697186
ME23031025201,-70.461719,43.492311
ME23005012000,-70.466722,43.919538
ME23005004100,-70.47576,43.743097
MA25001015200,-70.477377,41.576101
MA25001015100,-70.48171,41.614372
ME23007990100,-70.487209,45.153069
ME23031005100,-70.488794,43.543279
MA25001015000,-70.495257,41.641049
MA25001013600,-70.496419,41.691947
ME23031025100,-70.498604,43.484658
MA25001013300,-70.500724,41.763063
ME23017996400,-70.505068,44.114612
ME23017996200,-70.505082,44.235141
ME23005013000,-70.513778,43.952597
ME23031026000,-70.520699,43.445
ME23031028002,-70.522584,43.37284
MA25007200300,-70.524537,41.380479
MA25001014100,-70.530867,41.695351
MA25001014500,-70.534492,41.585692
MA25001013800,-70.536619,41.784736
ME23031020000,-70.539061,43.635362
ME23017996100,-70.544518,44.332793
MA25023530800,-70.550836,41.898643
ME23031000000,-70.557427,43.316046
MA25001014600,-70.55776,41.566684
MA25023000000,-70.558433,42.052708
ME23017995600,-70.558687,44.55028
ME23005017000,-70.565084,43.782357
ME23017995500,-70.569647,44.509466
MA25007200200,-70.569745,41.450665
ME23007990600,-70.571794,44.876643
ME23017995400,-70.574812,44.614455
ME23017996500,-70.583662,44.223589
ME23031034001,-70.585715,43.289111
MA25001014700,-70.585845,41.556741
MA25023530900,-70.590716,41.809334
MA25001014400,-70.591723,41.598114
MA25023530700,-70.596109,41.929038
MA25001014800,-70.602367,41.550601
ME23005014000,-70.603122,43.959974
ME23031028001,-70.603389,43.414872
MA25001013900,-70.606099,41.723924
MA25001013700,-70.609039,41.754857
MA25007200100,-70.611216,41.456098
MA25001014000,-70.614631,41.684979
MA25009220100,-70.616239,42.660142
ME23031021000,-70.620832,43.634607
ME23031024500,-70.62171,43.512173
ME23031036001,-70.632266,43.153756
MA25001014300,-70.63331,41.632379
MA25009221300,-70.644139,42.612409
MA25001014900,-70.644809,41.543869
ME23031034002,-70.645661,43.32858
MA25023545300,-70.651627,41.746248
ME23005015000,-70.653278,44.103892
MA25009221400,-70.654198,42.618167
MA25023530500,-70.654295,41.949389
MA25023506204,-70.660787,42.101561
MA25023530600,-70.662491,41.874306
MA25009221500,-70.662568,42.614502
ME23031036002,-70.667357,43.186323
MA25009221600,-70.670339,42.622215
MA25009221100,-70.671367,42.661637
MA25023545200,-70.671745,41.781976
MA25023530300,-70.67202,41.959841
MA25009221700,-70.672223,42.615352
MA25023506203,-70.675978,42.082023
MA25009221800,-70.682335,42.632799
MA25023507103,-70.686397,42.023695
MA25023530200,-70.68698,41.971285
MA25025000000,-70.690167,42.389705
MA25023507104,-70.692588,42.04847
ME23005016500,-70.6944,43.854323
ME23031030300,-70.7008,43.402355
MA25009000000,-70.702428,42.540103
MA25023545400,-70.702435,41.744325
ME23031022000,-70.702637,43.733814
MA25023506101,-70.703097,42.125567
MA25023506202,-70.704002,42.081808
MA25009221900,-70.707581,42.614558
MA25023530400,-70.711506,41.927995
MA25023530100,-70.714844,41.943913
MA25007200400,-70.716138,41.395354
ME23031024000,-70.716404,43.604263
MA25023505200,-70.717332,42.172067
ME23031029000,-70.718488,43.482506
ME23031038001,-70.722256,43.085856
ME23005016000,-70.725523,44.059192
NH33015069700,-70.733343,43.064088
MA25023509100,-70.738273,41.993102
MA25023507101,-70.741995,42.04611
ME23031038002,-70.743571,43.106138
MA25023505101,-70.745623,42.218387
MA25023544200,-70.747588,41.855191
MA25023506102,-70.749457,42.122809
MA25023545100,-70.750368,41.764962
MA25023561100,-70.750867,41.706599
NH33015069100,-70.755429,43.073688
NH33015071000,-70.756857,43.000123
ME23031030202,-70.763237,43.441725
ME23031033000,-70.764603,43.327517
MA25009218100,-70.765081,42.578558
NH33015069200,-70.766426,43.07108
NH33015069300,-70.770451,43.080471
ME23031023000,-70.771789,43.682791
ME23017995900,-70.773681,44.415437
ME23031030203,-70.774231,43.425704
ME23017996000,-70.774599,44.312201
NH33015069600,-70.776185,43.040204
MA25023505102,-70.778472,42.20106
ME23031035000,-70.778764,43.234782
NH33015000000,-70.779014,42.904405
MA25009222100,-70.779255,42.631753
NH33015069400,-70.783919,43.084932
ME23031030201,-70.785627,43.445074
MA25023508200,-70.786506,42.042752
MA25023544100,-70.788792,41.90594
ME23017996600,-70.790312,44.191463
ME23031037000,-70.793488,43.135435
MA25023504102,-70.795173,42.15093
MA25023508101,-70.798876,42.085634
NH33015069500,-70.800722,43.064688
MA25023560100,-70.800873,41.654776
ME23031030100,-70.80275,43.467037
MA25023543100,-70.804521,41.968987
MA25021423100,-70.812239,42.241908
NH33015065002,-70.812243,42.920112
MA25009223100,-70.812675,42.684264
MA25009267101,-70.820854,42.842917
MA25023508102,-70.826097,42.049301
MA25023541100,-70.829909,41.768599
MA25009217600,-70.830275,42.561414
NH33015066000,-70.830557,42.97778
NH33015068500,-70.833895,43.066434
NH33017082000,-70.834736,43.227822
MA25009223200,-70.837797,42.6794
ME23017996800,-70.845091,43.961003
ME23031032000,-70.84559,43.29016
NH33017081200,-70.845846,43.158696
MA25009268400,-70.84588,42.799259
MA25023542100,-70.846375,41.872702
MA25023503102,-70.84817,42.106161
NH33015065001,-70.848574,42.946531
MA25023522101,-70.848693,42.043452
MA25009269100,-70.851819,42.782688
MA25023526100,-70.852505,41.999568
MA25009203200,-70.854504,42.498546
NH33015063000,-70.854662,42.88439
MA25009203300,-70.856752,42.507396
NH33017081400,-70.858594,43.197384
MA25023504101,-70.86143,42.164282
MA25009215100,-70.865134,42.616643
MA25005655400,-70.865197,41.61359
ME23031022500,-70.867522,43.754033
MA25023500102,-70.867542,42.277483
MA25023503101,-70.868975,42.14099
NH33017083001,-70.869507,43.261183
ME23017996900,-70.869588,43.844429
MA25023501101,-70.870971,42.247859
MA25009217500,-70.871042,42.552995
MA25005655100,-70.87404,41.645978
NH33017081300,-70.875006,43.191934
MA25009216100,-70.876183,42.600518
MA25009268300,-70.877341,42.810591
NH33017081500,-70.878423,43.205684
MA25009204400,-70.878428,42.52802
MA25009203100,-70.878465,42.486796
NH33017083002,-70.879604,43.239433
MA25009267102,-70.881112,42.851738
MA25023522102,-70.881763,42.059992
MA25009217100,-70.882928,42.578511
MA25009217400,-70.883266,42.544662
MA25009217300,-70.883274,42.558411
ME23031023500,-70.885141,43.57292
MA25009223300,-70.885747,42.682587
NH33017081100,-70.88578,43.165182
NH33015064000,-70.886662,42.923946
MA25009204300,-70.889402,42.520022
MA25023501202,-70.891408,42.190183
MA25009204101,-70.891527,42.505896
MA25009204500,-70.892856,42.526662
MA25009270100,-70.893259,42.721062
MA25023501201,-70.893481,42.218308
MA25023500101,-70.89616,42.300311
MA25009217202,-70.896656,42.550145
MA25009202200,-70.896837,42.473696
MA25009204200,-70.897302,42.516495
MA25009268200,-70.897403,42.819241
MA25009204102,-70.897707,42.495745
MA25005655300,-70.899582,41.639936
NH33015067000,-70.901921,43.015756
MA25023502102,-70.902046,42.112517
MA25009217201,-70.902419,42.563482
NH33017080202,-70.90438,43.140787
MA25023501102,-70.904719,42.246044
MA25009204600,-70.905276,42.529839
MA25005652800,-70.907478,41.603104
MA25005655200,-70.907915,41.654648
ME23017995100,-70.91237,44.778736
MA25023502200,-70.912935,42.148124
MA25005652700,-70.91335,41.612554
MA25005654100,-70.913412,41.714823
MA25009204702,-70.914662,42.516395
NH33017081600,-70.915459,43.21465
MA25005654200,-70.915595,41.681682
MA25023502101,-70.915898,42.127162
ME23031031000,-70.917195,43.403349
MA25009202100,-70.917991,42.475996
MA25023521202,-70.918536,42.0843
MA25009210900,-70.918805,42.535245
MA25023542300,-70.919148,41.894045
MA25009211100,-70.919523,42.55438
MA25005652600,-70.920643,41.617754
MA25009204701,-70.920993,42.50351
MA25009266400,-70.921944,42.86134
MA25005651900,-70.922735,41.626871
MA25005650300,-70.923842,41.681653
MA25005652500,-70.924574,41.618004
MA25005651200,-70.9246,41.655353
MA25005650600,-70.924839,41.664203
MA25009210800,-70.924872,42.528195
MA25009268100,-70.92499,42.809598
MA25023523202,-70.925165,42.030251
MA25005651800,-70.925318,41.634954
MA25005650400,-70.925351,41.669403
MA25009266300,-70.925829,42.84729
MA25009210700,-70.926408,42.520545
MA25005650700,-70.926424,41.659703
MA25021422501,-70.927389,42.205667
MA25009206600,-70.927489,42.467463
MA25005652000,-70.928061,41.626604
MA25009201100,-70.928091,42.427096
NH33017080100,-70.928203,43.11139
MA25023542200,-70.928396,41.907104
MA25005651300,-70.928481,41.643654
NH33015067502,-70.929994,43.08256
MA25005652400,-70.931022,41.614937
MA25009211300,-70.931475,42.578594
MA25009206500,-70.931792,42.470996
MA25023521201,-70.93194,42.0832
MA25005650800,-70.932204,41.65957
MA25009206700,-70.932501,42.462963
MA25005650500,-70.932518,41.669303
MA25005651400,-70.93321,41.642553
MA25005652100,-70.933477,41.627904
MA25005651700,-70.933786,41.635204
MA25009206400,-70.933792,42.477196
NH33017080201,-70.93401,43.139192
MA25005650202,-70.934207,41.676403
MA25005651100,-70.935065,41.650153
MA25021422502,-70.936754,42.211777
MA25005652300,-70.93691,41.618704
MA25009266200,-70.937111,42.866109
MA25021422200,-70.937499,42.167267
MA25021422302,-70.937882,42.1886
MA25009211200,-70.938423,42.563311
MA25005650101,-70.938494,41.718446
MA25005650201,-70.939129,41.684703
MA25005651500,-70.940201,41.640303
MA25005650900,-70.940327,41.656603
MA25009206900,-70.940602,42.460246
MA25009206300,-70.941346,42.472446
MA25009205100,-70.942667,42.485295
MA25005651600,-70.942782,41.634804
MA25021422600,-70.942794,42.227099
MA25023521102,-70.942853,42.0818
MA25009214100,-70.944248,42.642471
MA25009206800,-70.944525,42.465863
MA25005650102,-70.944811,41.711853
MA25005652200,-70.945172,41.627004
MA25021422800,-70.945918,42.248766
MA25021422700,-70.946706,42.239449
NH33015061002,-70.946988,42.974718
MA25005653301,-70.947057,41.59516
MA25009210400,-70.947644,42.528045
MA25023520100,-70.947694,42.105319
MA25009210600,-70.94778,42.506195
NH33017084100,-70.948173,43.273362
MA25009206200,-70.948599,42.470096
MA25023520201,-70.948951,42.1307
MA25023525200,-70.949694,41.993001
MA25023525300,-70.95031,41.948873
MA25005651002,-70.950987,41.639853
MA25009207000,-70.952115,42.460346
MA25009205200,-70.952855,42.479811
NH33015067501,-70.952983,43.060076
MA25009206100,-70.953115,42.465446
MA25005617102,-70.95332,41.765934
MA25005653201,-70.953822,41.614654
NH33015062500,-70.954656,42.91151
MA25023521101,-70.956322,42.07814
ME23017996700,-70.956324,44.050406
MA25025150100,-70.956473,42.329565
MA25005651001,-70.957235,41.651603
MA25009210500,-70.958601,42.510692
MA25021422400,-70.959279,42.214566
MA25023540100,-70.959736,41.835094
MA25009205500,-70.961204,42.471929
MA25009207200,-70.961261,42.453029
MA25021422301,-70.961444,42.189799
MA25021422100,-70.962452,42.16595
MA25021417801,-70.962809,42.2662
MA25009211400,-70.963105,42.57572
MA25009206000,-70.963461,42.465696
MA25009265102,-70.964785,42.735384
MA25009205300,-70.9651,42.491395
MA25023520202,-70.965229,42.119067
MA25009207100,-70.965561,42.460063
MA25009266100,-70.965648,42.845694
NH33017084200,-70.966031,43.337331
MA25023523100,-70.966404,42.02595
MA25009205900,-70.967361,42.467983
MA25009210300,-70.967763,42.539895
MA25021417802,-70.967978,42.256632
MA25023523201,-70.968708,42.046167
MA25021419400,-70.969426,42.229249
MA25025180500,-70.970459,42.367664
MA25005653302,-70.972208,41.557293
NH33017084300,-70.972218,43.304187
MA25009205800,-70.972301,42.460446
MA25009263100,-70.972861,42.790736
NH33015061001,-70.973408,42.986689
MA25025180100,-70.974525,42.38533
MA25021419500,-70.976594,42.214599
MA25025180400,-70.977825,42.374347
MA25023525102,-70.978351,41.96827
MA25009205700,-70.979335,42.463729
MA25021417901,-70.979732,42.247732
MA25009205400,-70.980115,42.499463
MA25021419300,-70.980551,42.225232
NH33017080500,-70.980906,43.138231
NH33017084500,-70.981479,43.264292
MA25025170500,-70.983881,42.426166
NH33017084400,-70.985115,43.301331
MA25025170800,-70.985756,42.397464
MA25025180200,-70.986361,42.379797
MA25009205600,-70.987682,42.470629
MA25021417902,-70.988926,42.246599
MA25025180300,-70.990239,42.371964
MA25023511100,-70.993191,42.0907
MA25023511302,-70.993837,42.057933
MA25023511200,-70.995463,42.08075
MA25021419200,-70.996023,42.224399
MA25025170700,-70.996056,42.404397
MA25021419700,-70.996741,42.194699
MA25023524102,-70.996989,42.0249
MA25005653101,-70.997755,41.639359
MA25021418002,-70.998879,42.238405
MA25009208102,-70.998988,42.448763
MA25021417700,-70.999114,42.255366
MA25009265101,-71.001405,42.722041
MA25025170400,-71.001756,42.419363
MA25009208101,-71.001808,42.452463
MA25009262100,-71.002074,42.834246
MA25025051100,-71.002205,42.388443
MA25021419600,-71.003911,42.178399
NH33017088000,-71.004173,43.436852
MA25021421200,-71.005265,42.155507
MA25009208300,-71.005969,42.474395
MA25021417602,-71.006863,42.269799
MA25025170600,-71.00778,42.407346
MA25023525101,-71.007861,41.978067
MA25023511301,-71.007993,42.069
NH33015062000,-71.008164,42.934627
MA25009210200,-71.008178,42.542311
MA25009213100,-71.008448,42.677869
MA25005653202,-71.008633,41.62424
MA25023510100,-71.009189,42.1162
MA25023510200,-71.009316,42.10375
NH33003956000,-71.009845,43.593746
MA25021417400,-71.010942,42.296348
MA25023511000,-71.011346,42.0862
MA25021418001,-71.012419,42.237266
MA25009212100,-71.013562,42.602278
MA25021419100,-71.014061,42.218399
MA25009208200,-71.014473,42.455296
MA25021419800,-71.014579,42.200766
MA25021418100,-71.015277,42.250049
MA25021417601,-71.015429,42.273066
MA25009210100,-71.016292,42.556494
MA25025170300,-71.016763,42.430229
MA25009209100,-71.016797,42.519201
MA25023511600,-71.017147,42.058831
MA25025051000,-71.017652,42.383247
MA25021421100,-71.017791,42.140765
MA25005614102,-71.018273,41.876249
MA25005653102,-71.019455,41.678847
MA25023510900,-71.019713,42.0828
NH33017084600,-71.020908,43.310031
MA25023510400,-71.021089,42.0933
MA25021417501,-71.021139,42.280848
MA25023511500,-71.02231,42.0698
MA25025170200,-71.023365,42.417047
MA25025170100,-71.023373,42.412296
MA25023510300,-71.02361,42.10115
MA25021417100,-71.023761,42.261299
MA25023511400,-71.024682,42.07425
MA25009264100,-71.024877,42.750691
MA25025060100,-71.025593,42.333698
MA25025160500,-71.026412,42.397597
MA25025050900,-71.027258,42.380997
MA25025160100,-71.028594,42.389047
MA25021417502,-71.028677,42.278271
MA25023510800,-71.029015,42.08505
MA25017341900,-71.03002,42.434696
MA25025051200,-71.030281,42.371797
MA25009260302,-71.030725,42.79854
MA25021417300,-71.031013,42.292361
MA25023510501,-71.031548,42.110049
MA25009208400,-71.031851,42.474966
MA25021417200,-71.032036,42.268598
MA25025160600,-71.032201,42.405846
MA25025060200,-71.032394,42.331967
MA25025050700,-71.033571,42.375647
MA25025050500,-71.033945,42.370711
MA25023524101,-71.034992,42.0221
MA25025050200,-71.035853,42.378113
MA25023511701,-71.036206,42.063283
MA25025160200,-71.036294,42.390047
MA25025060300,-71.036568,42.332647
MA25005612200,-71.036908,41.921642
MA25025050600,-71.037213,42.372281
MA25025050100,-71.037677,42.381002
MA25021418200,-71.037936,42.247833
MA25023510700,-71.038368,42.082133
MA25025050400,-71.038554,42.369104
MA25025060500,-71.038954,42.337632
MA25023510502,-71.039461,42.097599
MA25025160400,-71.039904,42.393697
MA25017342100,-71.04076,42.414029
MA25021420301,-71.040913,42.165507
MA25025050300,-71.04153,42.37256
MA25021420302,-71.041824,42.152998
MA25025060400,-71.042458,42.331695
MA25025160300,-71.043098,42.387747
MA25025090900,-71.043173,42.318655
MA25017342600,-71.043206,42.403846
NH33017085000,-71.04356,43.208136
MA25025100602,-71.044143,42.290165
MA25025060600,-71.044714,42.344875
MA25021457100,-71.045227,42.121932
MA25021416400,-71.045457,42.259549
MA25017341700,-71.0473,42.435991
MA25017341800,-71.047668,42.426996
NH33015060000,-71.047685,42.984975
